"date","rank","code","name","sector","close","turnover","turnover_ma"
"2010-11-19","5","8306","三菱UFJフィナンシャル・グループ","銀行","244.34016418457","21866245633.0414","18929321106.0846"
"2010-11-19","6","9984","ソフトバンクグループ","通信","325.30810546875","19431564002.3438","17900464493.3496"
"2010-11-19","7","8411","みずほフィナンシャルグループ","銀行","710.448120117188","18695143892.6734","17045978878.0433"
"2010-11-19","8","8604","野村ホールディングス","証券","295.589385986328","25011266336.2945","14389425131.8073"
"2010-11-19","9","6954","ファナック","電気機器","1712.76440429688","11615111807.7393","12181823296.2036"
"2010-11-19","10","9983","ファーストリテイリング","小売業","3784.79516601563","10516431848.291","11841236565.0439"
"2010-11-22","1","2914","日本たばこ産業","食品","729.644287109375","348521890180.664","321186665056.396"
"2010-11-22","2","6758","ソニーグループ","電気機器","518.6103515625","14635443426.2695","25713136029.7821"
"2010-11-22","3","7203","トヨタ自動車","自動車","427.218872070313","19637542673.584","24206750807.8766"
"2010-11-22","4","8316","三井住友フィナンシャルグループ","銀行","471.491546630859","12095455540.6494","19606251015.1208"
"2010-11-22","5","8306","三菱UFJフィナンシャル・グループ","銀行","243.74983215332","12139643515.6143","18581013442.0197"
"2010-11-22","6","9984","ソフトバンクグループ","通信","325.196075439453","11599093618.7744","17327291933.9014"
"2010-11-22","7","8604","野村ホールディングス","証券","299.769409179688","13711782522.229","15620035740.2033"
"2010-11-22","8","8411","みずほフィナンシャルグループ","銀行","720.89599609375","11183814677.3193","14808138536.908"
"2010-11-22","9","6954","ファナック","電気機器","1728.54345703125","8383435766.60156","12518746196.0693"
"2010-11-22","10","7267","本田技研工業","自動車","628.383117675781","8732765862.96386","11688578877.5391"
"2010-11-24","1","2914","日本たばこ産業","食品","740.23681640625","505877840332.031","347610891500.732"
"2010-11-24","2","6758","ソニーグループ","電気機器","507.820709228516","24126307985.0922","24015157245.5872"
"2010-11-24","3","7203","トヨタ自動車","自動車","423.335113525391","21208665852.5086","21971043262.8876"
"2010-11-24","4","8316","三井住友フィナンシャルグループ","銀行","459.948486328125","23737205461.8164","21326462269.3982"
"2010-11-24","5","9984","ソフトバンクグループ","通信","332.146118164063","34338594280.2735","20296366163.5889"
"2010-11-24","6","8306","三菱UFJフィナンシャル・グループ","銀行","239.028350830078","15370048820.7458","19450430479.1953"
"2010-11-24","7","8604","野村ホールディングス","証券","295.589385986328","14412169928.2898","15908695856.33"
"2010-11-24","8","8411","みずほフィナンシャルグループ","銀行","710.448120117188","10785447896.6419","14904560827.8402"
"2010-11-24","9","8308","りそなホールディングス","銀行","317.539215087891","13632180781.1737","12262080750.3668"
"2010-11-24","10","6301","小松製作所","機械","1445.55163574219","15360142571.0694","11847475525.0635"
"2010-11-25","1","2914","日本たばこ産業","食品","719.790954589844","328843695513.916","376529007976.562"
"2010-11-25","2","6758","ソニーグループ","電気機器","511.888977050781","20547223538.8184","22931967974.1608"
"2010-11-25","3","9984","ソフトバンクグループ","通信","330.688842773438","23135255991.5039","22537510046.8408"
"2010-11-25","4","7203","トヨタ自動車","自動車","428.513610839844","20586008121.5515","22494468347.9218"
"2010-11-25","5","8316","三井住友フィナンシャルグループ","銀行","459.948486328125","11393245970.2881","20131783600.0452"
"2010-11-25","6","8306","三菱UFJフィナンシャル・グループ","銀行","237.848022460938","14748218543.9331","19944423065.1505"
"2010-11-25","7","8604","野村ホールディングス","証券","294.9921875","9895719424.21875","16207268520.7636"
"2010-11-25","8","8411","みずほフィナンシャルグループ","銀行","705.224243164063","9041214573.60596","15065373795.2439"
"2010-11-25","9","8308","りそなホールディングス","銀行","318.71533203125","12764262204.0527","13698761961.5753"
"2010-11-25","10","6301","小松製作所","機械","1485.96459960938","17656825758.3985","13471247479.2627"
"2010-11-26","1","2914","日本たばこ産業","食品","714.125244140625","217065509208.984","355958138282.47"
"2010-11-26","2","7203","トヨタ自動車","自動車","425.924255371094","15521957638.4888","21317383270.2667"
"2010-11-26","3","9984","ソフトバンクグループ","通信","330.688842773438","17502169968.1641","21201335572.2119"
"2010-11-26","4","6758","ソニーグループ","電気機器","511.004608154297","15274694244.6442","19621544715.918"
