"date","utc_time","open","high","low","close","raw_open","raw_close","volume"
"2010-06-01","2010-06-01 00:00","7996.00051442156","8020.25531881313","7947.49090563842","8004.08544921875","9890","9900","444840"
"2010-06-02","2010-06-02 00:00","7931.32069482872","8036.42484267048","7866.64121923378","7898.98095703125","9810","9770","312808"
"2010-06-03","2010-06-03 00:00","8052.59562399642","8181.95458984375","8044.51068863096","8181.95458984375","9960","10120","684505"
"2010-06-04","2010-06-04 00:00","8149.61384922107","8198.12345546643","8125.35904609839","8173.86865234375","10080","10110","234561"
"2010-06-07","2010-06-07 00:00","7915.15159847862","7931.32146895559","7818.13237561678","7834.30224609375","9790","9690","680434"
"2010-06-08","2010-06-08 00:00","7777.70772491141","7890.89681862113","7761.53785438144","7842.38720703125","9620","9700","410402"
"2010-06-09","2010-06-09 00:00","7818.13175692103","7818.13175692103","7721.1125417369","7793.876953125","9670","9640","766525"
"2010-06-10","2010-06-10 00:00","7826.21733650129","7858.55707756121","7769.62278964642","7842.38720703125","9680","9700","419872"
"2010-06-11","2010-06-11 00:00","8004.08735391099","8036.42710079548","7955.57773358426","7987.91748046875","9900","9880","417674"
"2010-06-14","2010-06-14 00:00","8076.85122288946","8133.4457760028","8076.85122288946","8125.36083984375","9990","10050","281748"
"2010-06-15","2010-06-15 00:00","8101.10451847582","8157.69906102006","8084.93464917747","8109.189453125","10020","10030","257181"
"2010-06-16","2010-06-16 00:00","8254.71690739329","8319.39637385671","8246.63197408537","8287.056640625","10210","10250","530880"
"2010-06-17","2010-06-17 00:00","8238.54880222403","8270.88854237015","8214.29399711444","8230.4638671875","10190","10180","178171"
"2010-06-18","2010-06-18 00:00","8262.80257289616","8262.80257289616","8198.12310070128","8214.29296875","10220","10160","208518"
"2010-06-21","2010-06-21 00:00","8311.31383082414","8432.5878653206","8311.31383082414","8424.5029296875","10280","10420","345053"
"2010-06-22","2010-06-22 00:00","8335.56732966624","8375.9920014881","8303.22759220876","8319.3974609375","10310","10290","516000"
"2010-06-23","2010-06-23 00:00","8190.03991311694","8198.12484886533","8149.615234375","8149.615234375","10130","10080","410504"
"2010-06-24","2010-06-24 00:00","8133.44344067455","8230.46264672634","8133.44344067455","8157.6982421875","10060","10090","147803"
"2010-06-25","2010-06-25 00:00","8044.5101232047","8052.59505800189","7971.74571002999","8004.08544921875","9950","9900","537580"
"2010-06-28","2010-06-28 00:00","8028.34115721172","8036.42609291888","7963.66167155443","7979.83154296875","9930","9870","146964"
"2010-06-29","2010-06-29 00:00","7996.00003566664","8036.42470723219","7858.55615234375","7858.55615234375","9890","9720","184655"
"2010-06-30","2010-06-30 00:00","7737.28268879527","7753.45255857332","7696.85801435016","7729.19775390625","9570","9560","491023"
"2010-07-01","2010-07-01 00:00","7656.43530716382","7656.43530716382","7535.16125266809","7575.5859375","9470","9370","683191"
"2010-07-02","2010-07-02 00:00","7607.92380215259","7632.17860704787","7543.24432243185","7599.8388671875","9410","9400","448807"
"2010-07-05","2010-07-05 00:00","7607.92395716339","7648.3486328125","7591.75408690374","7648.3486328125","9410","9460","321783"
"2010-07-06","2010-07-06 00:00","7462.39542721229","7591.75439453125","7373.46113718051","7591.75439453125","9230","9390","635835"
"2010-07-07","2010-07-07 00:00","7559.41346722694","7567.49840141649","7478.56412533146","7527.07373046875","9350","9310","391786"
"2010-07-08","2010-07-08 00:00","7713.0278841282","7737.28268879527","7688.77307946113","7729.19775390625","9540","9560","478615"
"2010-07-09","2010-07-09 00:00","7745.36821492513","7793.87782796224","7713.02847290039","7761.5380859375","9580","9600","621189"
"2010-07-12","2010-07-12 00:00","7737.28371638097","7818.13307600877","7729.19878041819","7745.36865234375","9570","9580","177457"
"2010-07-13","2010-07-13 00:00","7777.70832072153","7810.04806425884","7696.85896187827","7721.11376953125","9620","9550","279531"
"2010-07-14","2010-07-14 00:00","7898.98111498999","7947.49072265625","7898.98111498999","7947.49072265625","9770","9830","384854"
"2010-07-15","2010-07-15 00:00","7866.6419870477","7890.89679276316","7834.30224609375","7834.30224609375","9730","9690","209117"
"2010-07-16","2010-07-16 00:00","7785.79347358316","7810.04828191208","7607.92487917108","7632.1796875","9630","9440","397734"
"2010-07-21","2010-07-21 00:00","7624.09439894153","7624.09439894153","7478.56555569556","7518.990234375","9430","9300","287137"
"2010-07-22","2010-07-22 00:00","7486.64985055634","7502.81972064394","7438.14024029356","7470.47998046875","9260","9240","398419"
"2010-07-23","2010-07-23 00:00","7648.3486328125","7680.68837333179","7591.75408690374","7648.3486328125","9460","9460","394791"
"2010-07-26","2010-07-26 00:00","7721.11268822703","7753.45242723531","7688.77294921875","7688.77294921875","9550","9510","333065"
"2010-07-27","2010-07-27 00:00","7696.85888671875","7729.19862994026","7688.77395091337","7696.85888671875","9520","9520","361495"
"2010-07-28","2010-07-28 00:00","7801.96174363885","7915.15082592998","7801.96174363885","7898.98095703125","9650","9770","401200"
"2010-07-29","2010-07-29 00:00","7826.21882241246","7890.89831681256","7818.13388561245","7850.4736328125","9680","9710","134642"
"2010-07-30","2010-07-30 00:00","7826.21650502874","7826.21650502874","7696.85755453239","7737.2822265625","9680","9570","305826"
"2010-08-02","2010-08-02 00:00","7753.453125","7850.472350756","7745.36818952033","7753.453125","9590","9590","304652"
"2010-08-03","2010-08-03 00:00","7882.81185752467","7907.06666324013","7801.9625051398","7834.30224609375","9750","9690","375550"
"2010-08-04","2010-08-04 00:00","7793.87710099566","7793.87710099566","7680.68801446668","7688.77294921875","9640","9510","447270"
"2010-08-05","2010-08-05 00:00","7834.30263317681","7858.55744009067","7761.53821243523","7801.962890625","9690","9650","271706"
